timestamp,price,amount
1385337600,800.010000000000,0.100000000000
1385337613,800.050000000000,0.278380490000
1385337613,800.050000000000,0.274369260000
1385337613,800.050000000000,0.177789980000
1385337620,807.470000000000,0.001238440000
1385337638,807.470000000000,0.120000000000
1385337645,807.470000000000,0.085761560000
1385337645,807.470000000000,0.914238440000
1385337649,800.750000000000,0.451770220000
1385337649,800.750000000000,0.451857630000
1385337657,807.470000000000,0.001238440000
1385337683,807.000000000000,0.330000000000
1385337703,806.990000000000,0.001511790000
1385337733,806.980000000000,0.040000000000
1385337767,806.970000000000,0.100000000000
1385337768,806.970000000000,0.107000000000
1385337775,800.760000000000,0.011035200000
1385337784,806.970000000000,0.001239200000
1385337828,806.940000000000,0.207000000000
1385337829,801.000000000000,0.110789560000
1385337837,806.940000000000,0.001239250000
1385337846,806.940000000000,0.011000000000
1385337879,806.940000000000,0.069000000000
1385337888,806.940000000000,0.500037180000
1385337888,806.940000000000,0.500037180000
1385337889,801.000000000000,0.451935080000
1385337890,801.000000000000,0.451935080000
1385337895,806.500000000000,0.001239930000
1385337898,806.500000000000,0.001239930000
1385337900,806.500000000000,0.997520140000
1385337900,806.940000000000,0.350118660000
1385337900,806.950000000000,1.772361200000
1385337947,801.010000000000,0.279000000000
1385337947,801.010000000000,0.172929430000
1385337948,801.010000000000,0.326070570000
1385337949,801.010000000000,0.010000000000
1385337949,806.900000000000,0.384184510000
1385337954,806.900000000000,0.001239310000
1385337958,806.900000000000,0.010000000000
1385337970,806.900000000000,1.082798320000
1385337983,801.000000000000,0.859855990000
1385337991,806.900000000000,0.001239310000
1385338008,801.000000000000,0.451935080000
1385338008,801.000000000000,0.451935080000
1385338016,806.890000000000,0.010000000000
1385338025,806.890000000000,0.197000000000
1385338025,806.900000000000,0.305000000000
1385338062,806.850000000000,0.247844360000
1385338062,806.880000000000,0.700000000000
1385338062,806.900000000000,2.192155640000
1385338065,806.900000000000,3.140000000000
1385338067,806.870000000000,0.132000000000
1385338102,806.850000000000,0.022000000000
1385338128,801.000000000000,0.451935080000
1385338128,801.000000000000,0.451935080000
1385338134,806.840000000000,0.001239400000
1385338152,806.800000000000,0.088402650000
1385338187,806.770000000000,0.207000000000
1385338188,806.770000000000,0.092625470000
1385338188,801.000000000000,0.359309610000
1385338188,801.000000000000,0.451935080000
1385338199,806.780000000000,0.290000000000
1385338199,806.780000000000,0.290000000000
1385338199,806.780000000000,0.001239500000
1385338247,806.690000000000,0.207000000000
1385338247,806.700000000000,0.067000000000
1385338248,801.000000000000,0.451935080000
1385338248,801.000000000000,0.451935080000
1385338252,806.680000000000,0.044209530000
1385338254,806.680000000000,0.001239650000
1385338254,806.680000000000,0.001276840000
1385338257,806.680000000000,0.953273980000
1385338279,806.680000000000,2.377129650000
1385338279,801.010000000000,0.279000000000
1385338279,801.000000000000,0.786460770000
1385338287,806.000000000000,0.001240690000
1385338297,801.400000000000,0.044470000000
1385338306,806.000000000000,0.001240690000
1385338308,806.000000000000,0.500000000000
1385338308,806.000000000000,0.500000000000
1385338309,801.400000000000,0.451709500000
1385338309,801.400000000000,0.451709500000
1385338315,806.000000000000,0.001240690000
1385338366,805.500000000000,0.100000000000
1385338366,805.980000000000,0.320000000000
1385338395,805.500000000000,0.097206760000
1385338395,801.410000000000,0.279000000000
1385338395,801.400000000000,1.052111000000
1385338395,801.000000000000,1.816168350000
1385338396,801.000000000000,0.074861390000
1385338396,805.880000000000,0.044498810000
1385338401,805.880000000000,0.001240880000
1385338427,800.810000000000,0.015600000000
1385338429,805.880000000000,0.063625900000
1385338429,805.880000000000,0.500074450000
1385338433,800.810000000000,0.001248740000
1385338443,800.810000000000,0.001248740000
1385338447,800.810000000000,0.449551070000
1385338453,801.000000000000,0.700000000000
1385338455,801.000000000000,0.850448930000
1385338456,800.020000000000,0.279000000000
1385338456,800.010000000000,1.000000000000
1385338456,800.010000000000,0.499000000000
1385338456,800.000000000000,1.000000000000
1385338456,800.000000000000,1.000000000000
1385338456,800.000000000000,0.038000000000
1385338456,800.000000000000,0.682087500000
1385338456,800.000000000000,0.010000000000
1385338456,800.000000000000,0.003380000000
1385338457,800.000000000000,6.000000000000
1385338457,799.910000000000,0.306000000000
1385338457,799.750000000000,3.171572650000
1385338458,805.880000000000,0.088402650000
1385338488,805.880000000000,0.500049640000
1385338488,805.880000000000,0.500012410000
1385338489,800.810000000000,0.452048550000
1385338489,800.810000000000,0.452048550000
1385338500,805.870000000000,0.001240890000
1385338549,800.900000000000,0.451997750000
1385338549,800.900000000000,0.452085150000
1385338557,805.870000000000,0.001240890000
1385338575,800.910000000000,0.279000000000
1385338576,800.910000000000,0.210000000000
1385338580,800.910000000000,0.001248580000
1385338590,800.910000000000,7.704910660000
1385338592,800.910000000000,0.001248580000
1385338592,800.910000000000,0.279000000000
1385338599,800.910000000000,2.000000000000
1385338602,800.910000000000,0.279000000000
1385338604,800.910000000000,1.000000000000
1385338606,800.910000000000,0.184000000000
1385338609,800.910000000000,1.000000000000
1385338609,800.910000000000,0.061592180000
1385338636,805.000000000000,0.001242240000
1385338648,805.000000000000,0.445291490000
1385338658,800.920000000000,0.207000000000
1385338669,805.000000000000,0.001242240000
1385338669,805.000000000000,0.500285710000
1385338669,805.000000000000,0.410530220000
1385338670,800.920000000000,0.231233530000
1385338677,800.910000000000,0.207000000000
1385338681,800.920000000000,0.001248560000
1385338688,800.920000000000,0.030120000000
1385338697,800.920000000000,0.050000000000
1385338727,800.920000000000,0.012789960000
1385338727,800.920000000000,0.237210040000
1385338728,800.910000000000,0.415152760000
1385338728,800.910000000000,0.452148180000
1385338739,804.990000000000,0.001242250000
1385338742,800.920000000000,0.207000000000
1385338756,800.920000000000,0.117890460000
1385338756,800.920000000000,0.089109540000
1385338762,805.860000000000,0.001240910000
1385338777,800.920000000000,0.207000000000
1385338788,800.920000000000,0.245567660000
1385338788,800.920000000000,0.452292360000
1385338790,805.860000000000,0.012485650000
1385338797,805.860000000000,0.123470580000
1385338845,805.850000000000,0.207000000000
1385338845,805.850000000000,0.235556270000
1385338855,800.920000000000,0.354317470000
1385338856,800.920000000000,0.001248560000
1385338864,800.920000000000,0.001248560000
1385338877,800.920000000000,0.032300350000
1385338903,800.920000000000,0.627885060000
1385338907,805.510000000000,0.001241450000
1385338909,800.930000000000,0.372114940000
1385338916,800.910000000000,1.946638000000
1385338917,800.910000000000,0.103219140000
1385338917,800.930000000000,0.080171770000
1385338917,800.930000000000,0.095609090000
1385338922,800.930000000000,0.001248550000
1385338922,800.930000000000,0.279000000000
1385338926,800.930000000000,0.076429070000
1385338952,805.510000000000,0.030120000000
1385338954,805.510000000000,0.001241450000
1385338969,800.930000000000,0.047801510000
1385338972,800.810000000000,0.082258000000
1385338982,800.930000000000,0.001248550000
1385338988,800.920000000000,0.279000000000
1385338988,800.810000000000,0.518000000000
1385339001,800.930000000000,0.403255390000
1385339001,800.930000000000,0.452474000000
1385339014,805.000000000000,0.001242240000
1385339028,805.000000000000,0.424006840000
1385339030,801.000000000000,0.328410390000
1385339040,805.840000000000,0.001240940000
1385339085,801.010000000000,0.080000000000
1385339086,805.820000000000,0.098760500000
1385339091,805.840000000000,0.001240940000
1385339128,805.830000000000,0.003611180000
1385339147,805.820000000000,0.030000000000
1385339149,805.820000000000,0.449790280000
1385339149,805.820000000000,0.449790280000
1385339152,805.820000000000,1.441255130000
1385339152,805.820000000000,1.558744870000
1385339155,805.830000000000,0.000388820000
1385339155,805.830000000000,0.029731180000
1385339168,805.820000000000,0.050000000000
